id_kab,id_prov,year,population,densities,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,sqrt(hdi)*log(id_kab),population/gross_regional_domestic_product,hdi**3/gross_regional_domestic_product,hdi**3*id_prov**2,gross_regional_domestic_product/solid_waste_generated,happiness_score
1803,18,2023.0,1090174.0,491.19,69.63,55759.0,1.0,19356.766,62.56014008425021,19.55153428146129,6.054443199250344,109379062.26442797,2.880594826635813,72.49
6501,65,2022.0,84509.0,2.17,72.75,17587.0,1.0,1415.649,74.88532754944231,4.805197020526525,21.89309841786547,1626768319.921875,12.4232772389201,77.97
3577,35,2023.0,201460.0,6062.59,82.71,17256.0,1.0,4693.315999999999,74.4137744655613,11.674779786740844,32.78943477694714,693122745.9759748,3.6767181242430733,74.67
3279,32,2022.0,206457.0,1819.16,72.55,4929.0,1.0,3126.78,68.95270724010479,41.88618381010347,77.47354562284438,391031916.928,1.5763820927599639,75.36
9109,91,2023.0,32892.0,2.85,55.55,273.0,1.0,658.845,67.95084380388347,120.48351648351648,627.8986405677655,1419498619.4138749,0.41436149625480956,73.61
7314,73,2023.0,327919.0,178.97,72.71,18204.0,1.0,4780.27,75.86951270829167,18.013568446495277,21.116192238573934,2048463142.3501184,3.8081530959548306,75.83
1312,13,2022.0,442479.0,113.81,69.57,17876.0,1.0,6387.68,59.88162610862255,24.752685164466325,18.836302835813377,56905299.66431699,2.7985121358615332,70.84
1806,18,2022.0,635129.0,238.14,68.33,27046.0,1.0,9263.122,61.987128673066614,23.483287732012126,11.795903702469865,103366371.73798798,2.9197499503946944,72.04
3579,35,2023.0,218802.0,1099.01,78.18,20524.0,1.0,5206.27,72.35221381178334,10.660787370882868,23.28225235977393,585360060.6042001,3.9421697299602205,74.51
7210,72,2022.0,266812.0,51.06,69.05,10600.0,1.0,4700.84,73.81633289245656,25.170943396226416,31.05883656839622,1706695492.9679997,2.254916142646846,76.83
5309,53,2023.0,288310.0,164.89,65.79,6062.0,1.0,4170.713,69.57022254685602,47.56021115143517,46.97466884510064,799892083.0920511,1.4534685076628386,68.15
7110,71,2022.0,71481.0,39.8,65.9,2504.0,1.0,1055.35,71.99958153680745,28.546725239616613,114.29360183706073,1442689733.3390002,2.372672573080021,75.56
9103,91,2023.0,45324.0,3.03,61.67,1753.0,1.0,665.221,71.5909966005923,25.855105533371365,133.7950139549344,1942247763.0131032,2.635214462562066,74.31
1374,13,2023.0,58729.0,2553.43,79.26,4474.0,1.0,1366.8920000000005,64.32707820211961,13.12673223066607,111.29258354403221,84148990.17314403,3.273118871132466,71.17
8204,82,2022.0,253331.0,31.29,65.06,14326.0,1.0,4752.630999999999,72.69363495853977,17.683303085299457,19.222825786402346,1851696823.7003841,3.014330378268374,76.54
6401,64,2023.0,290162.0,25.01,74.14,59217.0,1.0,4429.99,75.46386449590099,4.899978046844656,6.8819473114815,1669235810.074624,13.367298797514216,75.33
2171,21,2023.0,1256610.0,324.79,82.11,216098.0,1.0,42305.41,69.61865791123952,5.815000601578913,2.561753916884932,244133144.987571,5.108046464979301,77.7
3579,35,2022.0,216735.0,1088.63,77.22,18588.0,1.0,4935.95,71.90662242154235,11.659941897998708,24.77175226210458,564060230.5338,3.7658404157254433,72.36
3328,33,2023.0,1654836.0,1888.87,70.23,44440.0,1.0,22049.37,67.96557237381626,37.23753375337534,7.7946021864761486,377221019.95086306,2.0154770861933926,76.4
6212,62,2023.0,117312.0,30.6,72.7,10905.0,2.0,1684.93,74.47186610491384,10.757634112792298,35.23526666666667,1477020801.052,6.4720789587698,75.19
3218,32,2023.0,437094.0,432.77,69.38,14256.0,1.0,7310.114000000001,67.27305795513314,30.660353535353536,23.426380869248035,341981681.328128,1.950174785235907,80.15
1217,12,2022.0,139337.0,96.48,71.67,5166.0,1.0,2379.6670000000004,60.142359716558616,26.971931862175765,71.261967956446,53012063.010672,2.170891977743104,70.82
3526,35,2023.0,1101556.0,874.15,65.75,27740.0,1.0,15225.9,66.2306961825528,39.710021629416005,10.24662434661139,348195665.234375,1.8218955858110195,74.07
1902,19,2023.0,189225.0,82.5,74.02,13510.0,1.0,2740.6,64.96202086685732,14.006291635825315,30.01870087401924,146404506.21968797,4.929577464788733,76.69
6111,61,2022.0,130592.0,28.59,63.81,4981.0,1.0,2265.7870000000003,69.6391642726216,26.21802850833166,52.16145439490062,966776096.352861,2.1983531549964757,72.38
1871,18,2022.0,1209937.0,6134.96,78.01,67882.0,1.0,28705.76,66.54476817011485,17.824121269261365,6.993526168954952,153813992.06192404,2.3647518825490077,72.95
9103,91,2022.0,45030.0,3.01,60.87,1663.0,1.0,669.72,71.12513190590651,27.07757065544197,135.6181001220685,1867637949.0653427,2.4831272770710147,72.97
3312,33,2023.0,1051085.0,541.44,71.97,36943.0,1.0,12799.9,68.76148510618047,28.451533443412824,10.090724477519421,405959199.83219695,2.886194423393933,76.44
1502,15,2023.0,368400.0,47.97,70.81,22525.0,1.0,6499.368,61.55099506036497,16.355160932297448,15.762278021798005,79885195.29922502,3.4657215901607663,79.63
8203,82,2023.0,105095.0,31.81,65.29,3045.0,1.0,1401.2460000000003,72.8210298305646,34.51395730706076,91.4013707353038,1871404677.2296367,2.1730659712855553,78.93
1506,15,2023.0,236700.0,43.62,66.65,25073.0,1.0,4907.733,59.737320568021204,9.440433932915886,11.808484410521281,66616679.16562501,5.108876134867158,80.16
5207,52,2023.0,152948.0,82.72,73.17,29642.0,1.0,2579.748,73.20261359344806,5.159840766479995,13.21574536175022,1059267999.331152,11.490269592223736,72.44
1272,12,2022.0,179748.0,2970.06,69.86,10466.0,1.0,3225.28,59.747514112647295,17.174469711446587,32.57654435849417,49096240.308864,3.244989582299831,71.13
1220,12,2023.0,275448.0,69.81,71.63,15822.0,1.0,5511.264999999999,60.14641163505594,17.40917709518392,23.228623419732017,52923352.283567995,2.870847255575626,72.59
1804,18,2022.0,1127946.0,211.82,70.58,49710.0,2.0,18035.425000000003,62.99012355960093,22.690525045262522,7.072959949949708,113917375.872288,2.7562422288357493,72.25
9409,94,2022.0,146346.0,56.24,72.85,5865.0,1.0,2143.46,78.09233975515777,24.95242966751918,65.92052414748507,3416208551.7684994,2.7362302072350313,69.81
6504,65,2022.0,204762.0,15.1,67.16,40151.0,1.0,1557.68,71.95457288251508,5.099798261562601,7.5445909117083,1279849124.4655998,25.77615428072518,75.95
7413,74,2022.0,87590.0,106.99,66.21,3070.0,1.0,1252.953,72.50830858020375,28.530944625407166,94.54365506872962,1589403639.3300357,2.4502116200687496,74.17
7301,73,2022.0,139658.0,120.36,68.35,7480.0,1.0,2014.42,73.54491313773462,18.670855614973263,42.688801186497315,1701614888.9908745,3.713227628796378,71.85
1811,18,2023.0,235546.0,107.85,65.64,12949.0,1.0,3696.863,60.77712943687087,18.19028496408989,21.840847489690326,91632751.462656,3.5026994508587417,71.0
3207,32,2023.0,1257583.0,882.51,72.05,39841.0,2.0,18217.44,68.52623183433091,31.56504605808087,9.38797068660425,383002767.4879999,2.1869702878121187,81.54
3317,33,2023.0,660166.0,651.0,71.89,24130.0,1.0,9277.01,68.73604819554201,27.358723580605055,15.397426119726482,404606942.680941,2.6010535722177726,74.94
7211,72,2022.0,71345.0,98.32,66.22,2804.0,1.0,1354.99,72.28896273414098,25.44400855920114,103.55939866191154,1505332791.1480317,2.0693879659628482,74.71
1611,16,2023.0,342178.0,151.67,66.68,6303.0,1.0,4215.682000000001,60.301120501157875,54.28811676979216,47.03698391749962,75897372.06579202,1.4951317485521913,72.06
5102,51,2023.0,470900.0,561.04,77.43,25531.0,1.0,8492.27,75.12416256338827,18.4442442520857,18.18276610422624,1207447147.8596075,3.0063810971624783,78.22
1902,19,2022.0,186331.0,81.24,73.38,12322.0,1.0,2686.46,64.68057022454889,15.12181464048044,32.06652641389385,142639669.588392,4.586705180795545,73.67
3209,32,2022.0,2315417.0,2351.82,70.06,56654.0,1.0,46518.727,67.578486661891,40.86943552088114,6.069876023158119,352135942.36518407,1.217875115112243,74.98
3574,35,2023.0,245174.0,4326.57,75.43,14296.0,1.0,3570.56,71.05617747400109,17.149832120872972,30.020490487339124,525736841.7085752,4.003853737228894,74.34
3210,32,2023.0,1351828.0,1122.56,69.13,41713.0,1.0,22435.667,67.13104901073326,32.40783448804929,7.9200558698007795,338298153.4689279,1.8592270958558976,79.63
1303,13,2023.0,401371.0,107.38,70.63,17316.0,1.0,5923.4,60.27824414194793,23.17919842919843,20.34792094288519,59546237.23894299,2.923321065604214,74.01
6209,62,2022.0,166820.0,8.18,69.74,9966.0,1.0,2710.1530000000007,72.93600691129433,16.738912301826208,34.034936626931554,1303854733.8618555,3.677283164456028,73.24
3401,34,2022.0,440680.0,751.63,75.46,14315.0,1.0,6473.07,70.63930420982334,30.784491791826756,30.01643083031784,496716099.68041587,2.211469982558508,73.34
1672,16,2022.0,199047.0,458.15,75.52,9208.0,1.0,3591.82,64.49689704101205,21.616746307558646,46.77573638227628,110262011.03564799,2.5636028531496566,72.37
3272,32,2022.0,356410.0,7386.74,75.4,14192.0,1.0,6582.84,70.27544787602223,25.113444193912063,30.204415445321313,438948929.5360001,2.155908392122549,73.52
3506,35,2022.0,1656020.0,1194.78,73.46,46650.0,1.0,24008.24,69.95751062527054,35.49882100750268,8.49769469959271,485611385.72659993,1.9430828748796245,71.83
3329,33,2022.0,2010617.0,1136.19,67.03,53709.0,2.0,36693.76,66.40156910262891,37.43538326909829,5.607387792120502,327971070.91950303,1.4637093609376635,72.65
1201,12,2023.0,153658.0,180.05,64.56,4858.0,1.0,2329.448999999999,56.974919884897005,31.629888843145327,55.3902154829148,38748336.02150401,2.0854717145556747,73.43
7503,75,2023.0,157660.0,36.07,67.15,8111.0,1.0,2327.001,73.12009300109229,19.43780051781531,37.3304864844039,1703180114.2968752,3.485602283797901,78.49
8201,82,2022.0,136282.0,60.86,66.2,2529.0,1.0,2359.847,73.3247728108379,53.88770264926848,114.71630209569001,1950750258.2720003,1.071679647027964,76.92
1375,13,2023.0,123013.0,4873.73,81.78,11132.0,1.0,3868.851,65.3482665773427,11.050395256916996,49.13241607545813,92433207.422088,2.8773400681494326,69.31
3272,32,2023.0,362018.0,7510.75,76.32,15350.0,1.0,6730.83,70.70288413270492,23.584234527687297,28.960543320390872,455213404.1272319,2.2805508384552873,79.59
9471,94,2022.0,368578.0,392.1,80.61,35365.0,1.0,7952.83,82.20528884945249,10.422112257882088,14.811297355605825,4628310327.748116,4.446844708110195,70.69
1215,12,2023.0,204700.0,89.11,70.75,7655.0,1.0,3302.3490000000006,59.741266472503206,26.74069235793599,46.26303682233834,50996670.75,2.3180469417375327,74.3
1572,15,2023.0,99800.0,254.92,76.65,9475.0,1.0,1761.105,64.43769977508974,10.532981530343008,47.528844815303444,101325556.04062502,5.380144852237658,79.36
5201,52,2023.0,753641.0,715.08,70.15,18121.0,1.0,10638.756,71.66636585808853,41.58937144749186,19.050258174217767,933447105.5260004,1.7033006490608489,70.44
7322,73,2023.0,333781.0,44.97,71.34,17841.0,1.0,6033.01,75.16058143479874,18.70864861835099,20.35073606322516,1934839902.1322162,2.9572303046074846,74.09
9416,94,2022.0,355021.0,20.27,50.25,2694.0,1.0,5329.83,64.86299370984155,131.78210838901262,47.098882934298445,1121150475.5625,0.5054570220813797,71.74
1406,14,2023.0,898840.0,79.62,74.24,106929.0,4.0,17220.195000000003,62.45502245584215,8.405951612752387,3.826646850003273,80199186.120704,6.209511564764509,73.97
8102,81,2022.0,124199.0,26.56,66.88,3785.0,1.0,2226.811,73.60107985628541,32.81347424042272,79.03562818282694,1962722183.3809917,1.6997401216358279,77.98
3316,33,2022.0,888224.0,487.78,69.95,30960.0,2.0,13981.18,67.7997393304562,28.689405684754522,11.0550880127584,372727156.58887506,2.2144053649262796,71.97
3518,35,2023.0,1124247.0,918.25,73.71,33647.0,3.0,16308.68,70.10578494819217,33.41299372901002,11.902354617380448,490586194.1184749,2.0631344780816105,72.65
7173,71,2023.0,101958.0,692.65,78.1,5448.0,1.0,1874.71,78.45931906929019,18.714757709251103,87.44117859765049,2401429266.1809993,2.9060494689845364,77.54
3511,35,2023.0,784192.0,502.65,67.99,24773.0,1.0,11248.032,67.31428328550707,31.65510838412788,12.686929334315582,385009292.98877496,2.2024297228172895,73.58
9430,94,2023.0,202988.0,90.3,50.56,2325.0,1.0,3774.864,65.07332533285673,87.30666666666667,55.59020026494625,1142028397.1829762,0.6159162290350063,69.07
3314,33,2022.0,992243.0,1053.84,74.65,44243.0,1.0,21541.74,70.03526038718536,22.42711841421242,9.402533047600752,453019937.62162507,2.0538266639556504,70.99
1571,15,2023.0,627800.0,3056.77,80.15,40581.0,1.0,18326.996,65.88676178163806,15.470293979941351,12.687844148123508,115849215.75937502,2.2142745052162396,79.69
1603,16,2022.0,624019.0,92.26,69.43,113577.0,1.0,8490.1,61.49053859127066,5.4942373896123335,2.9468029953863906,85680395.21459202,13.37758094722088,71.47
1114,11,2023.0,308102.0,157.43,71.35,10729.0,1.0,4456.17,59.260971572561445,28.71674899804269,33.85498978236554,43950852.430374995,2.4076729568216653,73.63
3202,32,2022.0,2806664.0,677.01,67.64,76244.0,1.0,46014.89,66.38312801997102,36.811604847594566,4.058869835580505,316891619.06585604,1.6569419159754593,74.43
1218,12,2022.0,667998.0,351.54,71.21,33518.0,1.0,11536.382,59.95597407801095,19.929530401575274,10.773203429828746,51997857.48878398,2.905416966948563,70.89
7104,71,2023.0,100770.0,80.55,71.14,2843.0,1.0,1769.5010000000002,74.80021639618641,35.444952514948994,126.63819822159691,1814923316.019304,1.6066676424596538,77.45
7201,72,2022.0,123576.0,51.81,66.08,4569.0,1.0,2192.59,72.20122608455016,27.04661851608667,63.15226695381921,1495805396.7790077,2.0838369234558214,75.77
1306,13,2022.0,436129.0,324.72,71.63,22193.0,1.0,7959.35,60.72292643552442,19.651646915694137,16.560324415221015,62111434.277242996,2.788293013876761,71.05
3323,33,2022.0,799764.0,918.58,70.77,24726.0,1.0,14605.04,68.21371794202649,32.34506187818491,14.33486878318369,385989478.46543694,1.6929772188230912,71.98
1603,16,2023.0,633779.0,93.7,70.24,118518.0,4.0,8497.14,61.848185927461834,5.347533707959973,2.9239449688992383,88714268.11494398,13.94798720510666,75.28
3216,32,2023.0,3271838.0,2671.15,75.76,393823.0,1.0,80993.5,70.29275630260796,8.307889584915051,1.10412647046008,445266328.5514241,4.86240253847531,78.57
9412,94,2022.0,312255.0,14.39,75.08,110425.0,1.0,5774.21,79.281328852822,2.8277563957437173,3.832704917473398,3739628828.3640313,19.123828194679444,70.93
1271,12,2023.0,91265.0,8474.0,75.2,6821.0,1.0,1687.423,61.982156995739565,13.38000293212139,62.34555167863951,61237297.15200001,4.042258520833247,73.62
1804,18,2023.0,1137434.0,213.6,71.21,52874.0,2.0,18286.939,63.27062523225896,21.5121609864962,6.82937232970836,116995179.34976396,2.8913532221002107,71.63
3514,35,2022.0,1619035.0,1098.38,69.68,172654.0,1.0,25874.765,68.15287963143011,9.377338492012928,1.9595113419440044,414438902.2592002,6.6726789595963485,71.1
5208,52,2022.0,254145.0,313.94,65.7,5051.0,1.0,3744.61,69.36693246932701,50.31577905365274,56.14598950702832,766836534.672,1.348872112182577,70.25
7102,71,2022.0,350317.0,310.44,76.18,20369.0,2.0,6363.28,77.40207777254274,17.198536992488584,21.70467048122147,2228638364.9143124,3.2010221143812627,75.9
3576,35,2023.0,135414.0,6700.35,80.07,8039.0,1.0,3213.729,73.21404412584067,16.844632416967283,63.85684492387111,628847841.0201749,2.5014554743103727,73.72
1607,16,2022.0,852576.0,71.8,67.93,34443.0,2.0,21123.59,60.843216442526014,24.753244490898005,9.100890144789947,80246261.56979203,1.6305467015786617,75.27
1771,17,2023.0,391045.0,2577.75,81.45,30811.0,1.0,9130.789,67.50042025197395,12.691733471812014,17.53749143568856,156160470.45262504,3.3744071843079495,72.66
1222,12,2023.0,330797.0,91.99,72.82,37584.0,1.0,5270.267,60.65794220460354,8.801537888463177,10.274223865687524,55605085.886591986,7.131327502003219,73.29
7316,73,2022.0,231121.0,127.91,73.39,9025.0,1.0,4174.07,76.22580356820089,25.60897506925208,43.798925121218836,2106475359.538051,2.162158277173119,72.74
1308,13,2022.0,388375.0,115.79,70.28,17901.0,1.0,5595.48,60.160814935729434,21.695715323166304,19.391792969778226,58665390.125888005,3.199189345686161,71.14
7371,73,2022.0,1444879.0,8170.08,83.12,208936.0,1.0,36592.43,81.1898509533028,6.915414289543209,2.748548011486772,3060288173.030913,5.70981484421778,73.25
7405,74,2022.0,318350.0,75.12,69.36,14537.0,1.0,5003.014999999999,74.20409877617837,21.899291463162964,22.953687408406132,1827219380.1154559,2.9056478943197255,73.86
7210,72,2023.0,264670.0,50.94,69.93,11373.0,1.0,5334.671,74.28521571408628,23.27178404994285,30.068761862041686,1772782996.5578885,2.1319027921309486,77.19
3528,35,2022.0,857818.0,1082.83,66.99,19263.0,1.0,10114.06,66.85695305299964,44.53190053470384,15.606517681513779,368269728.8712749,1.9045764015637638,73.02
1111,11,2023.0,627543.0,190.35,70.87,28472.0,1.0,11324.702,59.03859764854364,22.040706659173924,12.501707203673787,43069781.50786301,2.5141500412107978,75.32
1606,16,2022.0,633124.0,44.38,68.6,82432.0,8.0,9414.55,61.1373757778037,7.6805609472049685,3.916305027173912,82644187.13599998,8.755808827825016,71.11
3212,32,2022.0,1871832.0,917.52,68.55,90773.0,2.0,40648.11,66.85399837959801,20.621021669439152,3.5486706000132195,329854439.80799997,2.2331419591218387,73.21
1102,11,2023.0,135435.0,72.9,70.14,3203.0,1.0,1909.49,58.66562528706928,42.28379644083672,107.73091437527317,41752516.368024,1.6774112459347783,75.53
7309,73,2022.0,352056.0,396.05,69.79,30482.0,1.0,5153.06,74.32474723642741,11.549635850665966,11.151573116560597,1811445679.5171316,5.915320217501834,75.07
3171,31,2022.0,2234262.0,15415.08,85.21,730695.0,1.0,71330.09,74.41790248596625,3.0577217580522653,0.8467116988086683,594559172.5753208,10.243853610727255,74.11
1673,16,2022.0,147071.0,232.1,69.6,3256.0,1.0,2564.754,61.92235091188171,45.16922604422604,103.54838329238326,86311305.21599998,1.2695174663924884,74.2
3517,35,2023.0,1345886.0,1160.75,74.6,49984.0,1.0,19358.34,70.52530027223875,26.92633642765685,8.30587660051216,508572146.59999985,2.5820395757074213,74.26
5271,52,2023.0,441147.0,7196.53,80.09,22781.0,1.0,9916.58,76.69529476968422,19.3646898731399,22.550807459242353,1389125770.5472162,2.2972637744060957,72.95
7403,74,2023.0,269520.0,50.36,72.77,18295.0,1.0,5234.782000000001,76.00398669491231,14.731893960098388,21.063217432795845,2110185158.6211078,3.4948924329609135,75.28
3372,33,2023.0,526870.0,11963.44,83.54,60486.0,1.0,20618.346,74.2467862084488,8.710610719835994,9.638923814833186,634908721.0458962,2.933600978468399,75.34
3503,35,2023.0,744358.0,590.1,71.73,22740.0,1.0,11149.87,69.12159483095616,32.73342128408091,16.229757551319267,452104241.2283251,2.0394856621646706,74.7
7415,74,2022.0,97950.0,189.23,65.44,3314.0,1.0,802.67,72.08763418374447,29.55642727821364,84.56241315147857,1534593348.4195838,4.12872039567942,76.89
9410,94,2022.0,122124.0,18.71,57.14,4705.0,1.0,2227.777,69.16220321427596,25.956216790648245,39.6516332293305,1648452415.863584,2.111970812159386,72.79
7111,71,2022.0,92299.0,107.33,67.21,3533.0,1.0,1347.62,72.71283859211809,26.12482309651854,85.93261912284176,1530447314.4828007,2.6216589246226683,74.07
1971,19,2022.0,226297.0,1911.29,79.24,17278.0,1.0,5100.722,67.53082181590848,13.097407107304086,28.79651493367287,179614172.79366395,3.3873635928403862,74.08
3375,33,2023.0,317524.0,7017.1,76.71,13744.0,1.0,6167.206,71.15475981453149,23.102735739231665,32.84299859655122,491568254.0822789,2.2285618479421636,76.23
3507,35,2023.0,2703175.0,765.63,72.16,128373.0,3.0,35292.73,69.33816133904322,21.057192711863088,2.9269539053850884,460283770.77759993,3.637378009578743,73.88
9107,91,2022.0,124195.0,9.5,66.69,11572.0,1.0,1816.27,74.45137465560903,10.732371240926375,25.63148257077428,2456206842.5548286,6.371299421341541,76.74
6108,61,2022.0,258989.0,8.68,66.7,12187.0,1.0,4866.38,71.1946947999748,21.251251333388037,24.348975383605485,1104173123.3230002,2.5043255972612086,72.94
8104,81,2023.0,140462.0,18.49,70.56,2977.0,1.0,2495.526,75.60094958579955,47.182398387638564,118.00404152368155,2304866385.432576,1.1929348762545453,79.89
3326,33,2022.0,986455.0,1179.79,70.81,25962.0,1.0,14256.96,68.24058630344946,37.99610969879054,13.67557632081504,386644345.24824905,1.821005319507104,70.96
6203,62,2023.0,425186.0,28.35,70.75,23974.0,1.0,7800.82,73.45411921030478,17.73529657128556,14.77198410256945,1361327794.1875,3.073266656582257,77.85
1606,16,2023.0,644386.0,45.17,69.17,85771.0,8.0,9243.61,61.39084672832738,7.512865653892341,3.8584497932051627,84721432.886528,9.278950539886472,74.44
3673,36,2022.0,712410.0,2670.8,72.98,36724.0,1.0,21346.4,70.12610246215415,19.399030606687724,10.584286776821699,503751762.47923213,1.7203837649439717,67.41
6302,63,2022.0,326631.0,34.59,69.74,33266.0,1.0,6614.35,73.06016353416051,9.81876390308423,10.19636200396801,1346253756.1648555,5.029367965106171,73.94
1212,12,2023.0,2018164.0,807.91,76.52,139098.0,1.0,49933.787,62.10799239132723,14.508936145738975,3.221098447195502,64518962.66035199,2.7856489234433592,73.12
3324,33,2023.0,1052826.0,1050.48,73.86,54360.0,1.0,18116.824,69.6895868867741,19.36766004415011,7.412222745695364,438789058.588584,3.00052591999569,75.1
1217,12,2023.0,141333.0,97.86,72.08,5656.0,1.0,2272.9300000000003,60.31414151114516,24.98815417256011,66.21172965205092,53927070.179327995,2.4884180331114463,73.63
3208,32,2023.0,1211553.0,1014.7,70.72,32545.0,1.0,18451.857,67.8934309527397,37.227008757105544,10.8678210861269,362181874.941952,1.7637791144815398,81.06
8202,82,2022.0,86379.0,37.94,66.49,21302.0,1.0,1091.373,73.48619715086188,4.054971364191156,13.79903189601915,1976499476.3670757,19.518533077142276,75.79
1211,12,2023.0,420799.0,197.81,75.98,26409.0,1.0,6285.852000000001,61.88126208120516,15.933924041046613,16.60909277867394,63162652.49164801,4.201339770646842,73.46
9419,94,2023.0,42321.0,2.35,65.8,3558.0,1.0,637.3419999999999,74.2261649677689,11.89460370994941,80.07035188308038,2517290796.832,5.582560069789847,68.86
1116,11,2022.0,96028.0,25.77,70.36,3122.0,2.0,1723.13,58.86345057778313,30.75848814862268,111.56927054964765,42146630.781376,1.8118191894981805,72.21
7208,72,2022.0,446712.0,76.94,66.26,20061.0,1.0,8258.25,72.30740520009746,22.267683565126365,14.501125685459352,1508062315.0371842,2.4292071564798836,74.69
1505,15,2023.0,418800.0,79.83,71.04,35885.0,1.0,6894.331,61.66769460869254,11.670614462867494,9.990699759342345,80666158.69440001,5.205001036358713,77.53
7172,71,2022.0,229795.0,696.94,74.7,20620.0,1.0,5805.52,76.73128979407359,11.14427740058196,20.214972017458777,2101253756.643,3.551792087530488,75.54
6306,63,2023.0,237319.0,131.48,70.5,9165.0,1.0,3624.039,73.46250346548067,25.89405346426623,38.23269230769231,1390748018.625,2.5289462944521293,74.92
1214,12,2023.0,382539.0,153.75,64.12,8575.0,1.0,5359.808,56.86664539929212,44.610962099125366,30.74301184000001,37961471.02003201,1.5998707416385065,73.4
6207,62,2023.0,102103.0,15.92,71.81,7519.0,1.0,1555.9049999999995,74.00779322148821,13.579332358026333,49.24869141388483,1423436700.8884041,4.832557257673188,75.09
5316,53,2022.0,88706.0,49.57,62.71,1303.0,1.0,1296.556,67.93265090857307,68.07828089025327,189.2631162785879,692727041.995399,1.0049700899922565,73.3
6401,64,2022.0,286952.0,24.73,73.44,76262.0,1.0,4330.1,75.10676991361132,3.7627127534027434,5.19385491573785,1622400055.6400638,17.612064386503775,74.6
1373,13,2023.0,67131.0,245.5,74.42,4825.0,1.0,692.6,62.32579993255347,13.913160621761659,85.42238236020725,69655546.13607201,6.966503032053133,70.57
9110,91,2023.0,45064.0,8.25,61.29,812.0,1.0,661.653,71.37610788520448,55.49753694581281,283.53902055295566,1906565142.9096088,1.22722937854132,73.65
3306,33,2022.0,778257.0,752.06,73.6,21353.0,1.0,10569.42,69.52023587887076,36.44719711515946,18.671299395869426,434171510.78399986,2.020262228201737,71.99
3376,33,2022.0,278299.0,7013.58,76.15,17680.0,1.0,7936.6,70.89714652628403,15.74089366515837,24.976263199943446,480880983.0453751,2.227654159211753,73.23
2105,21,2023.0,50140.0,84.96,70.26,19241.0,1.0,487.68,64.1406045948504,2.6058936645704485,18.02589333070007,152954770.18701604,39.45415026246719,76.45
3573,35,2022.0,846126.0,7687.86,82.71,84807.0,1.0,27914.84,74.40359879587345,9.977077363896848,6.6717899054441245,693122745.9759748,3.0380614755449074,73.76
1611,16,2022.0,357673.0,158.54,66.0,5838.0,1.0,4992.517,59.992858356203214,61.26635834189791,49.24563206577595,73598976.0,1.169350049283758,75.74
3577,35,2022.0,199192.0,5994.34,82.01,15819.0,1.0,4421.98,74.09821211742819,12.591946393577343,34.867548176306975,675672937.1362251,3.5773567496913152,73.32
7110,71,2023.0,73046.0,20.89,66.4,2726.0,1.0,1213.394,72.27220493369656,26.796038151137196,107.3935964783566,1475777672.7040005,2.246590967154939,77.16
1302,13,2023.0,523402.0,269.96,71.44,18026.0,1.0,5655.87,60.61641150323633,29.035948075002775,20.22669710329524,61618488.695296,3.187131245944479,73.87
7606,76,2022.0,140028.0,46.45,66.89,3814.0,1.0,2005.75,73.08990910915904,36.71421080230729,78.46986386182486,1728664735.0017443,1.9015330923594664,75.91
3529,35,2022.0,1136632.0,542.94,67.87,40255.0,1.0,13219.79,67.29698124977509,28.23579679542914,7.766292023425663,382974304.61867505,3.04505593507915,72.3
1207,12,2023.0,513826.0,200.61,73.69,45763.0,1.0,7606.711999999999,60.913190834157646,11.227978934947446,8.744020811769333,57621977.914896,6.0161341720312285,75.47
5310,53,2022.0,330429.0,197.67,66.06,5703.0,1.0,4318.03,69.7143641239392,57.939505523408734,50.54897299947396,809780747.581944,1.3207411713211812,70.2
6304,63,2023.0,324502.0,108.3,68.11,10567.0,2.0,3606.13,72.2039339087712,30.708999716097285,29.900670931295544,1254046786.842339,2.930288148236475,75.11
7204,72,2022.0,252650.0,33.48,71.93,10891.0,1.0,4516.106,75.3329459981726,23.198053438619045,34.17137251464513,1929279607.2074885,2.4115908705420113,75.86
7408,74,2022.0,142770.0,48.69,70.39,10096.0,1.0,2034.06,74.75643423806609,14.141244057052297,34.54486928674722,1909837141.7468438,4.963472070637051,75.88
1106,11,2023.0,227168.0,50.17,74.6,9843.0,1.0,4232.64,60.53336442484139,23.079142537844152,42.1782927969115,50234473.25599998,2.325498979360399,75.38
1610,16,2022.0,422907.0,177.54,67.96,13251.0,1.0,6200.059000000001,60.87202550797817,31.915100747113424,23.687076170553162,80352626.26201598,2.137237726286153,70.74
1504,15,2022.0,313200.0,74.93,70.51,24304.0,1.0,5686.882,61.431644116443614,12.886767610269914,14.423623833566495,78874144.57147501,4.273695146127527,75.15
3217,32,2023.0,1879840.0,1460.17,69.61,56945.0,1.0,36417.01,67.38188026891999,33.01150232680657,5.923239646694179,345394054.841344,1.5636923514588374,79.08
5303,53,2023.0,376837.0,73.36,65.82,9158.0,1.0,5711.724,69.57690853300772,41.148394846036254,31.136729566280835,800986825.7547116,1.6033687902286595,68.74
3323,33,2023.0,808446.0,928.55,71.33,26912.0,1.0,14735.78,68.4830722690424,30.040353745541022,13.48561317022146,395225130.7626929,1.8263030528414512,74.68
1110,11,2022.0,443874.0,246.87,73.16,15470.0,1.0,5629.134,59.9771598818352,28.69256625727214,25.312251486489977,47381244.190015994,2.7482024766154085,73.03
