id_kab,id_prov,year,population,densities,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,sqrt(hdi)*log(id_kab),population/gross_regional_domestic_product,hdi**3/gross_regional_domestic_product,hdi**3*id_prov**2,gross_regional_domestic_product/solid_waste_generated,happiness_score,pca1,pca2,pca3
3374,33,2023,1694743,4535.04,84.43,248903.0,1.0,43153.47,74.64668373668977,6.808849230423097,2.4180219374897054,655417823.6803231,5.767855980063712,75.07,4.6979580955223055,0.3124459036286368,1.008236425557389
6405,64,2022,236325,6.92,75.74,60158.0,2.0,4980.19,76.27923981181453,3.9284051996409457,7.222416224342563,1779655127.9575036,12.079458815828312,72.74,0.695582496062944,2.325442179205437,-1.4832144582668785
7205,72,2022,305890,59.67,66.25,13781.0,1.0,4423.29,72.29856029308662,22.1965024308831,21.09973083411944,1507379625.0,3.115554259386113,75.27,-0.838175723596793,0.7256970195218602,0.10687207795323611
1403,14,2022,660747,52.38,67.37,83164.0,6.0,9692.371,59.477631242647234,7.945108460391515,3.67675144958155,59931578.08038801,8.580356653702175,72.43,0.9522441936816969,-1.7932155263285752,-4.04321152586257
1107,11,2022,202858,69.28,72.34,12730.0,1.0,3702.16,59.61707301441915,15.935428122545169,29.73768176779262,45805843.357384,3.4385331806296864,72.36,-0.534864919011878,-1.0724171056333303,-1.3702968097463593
1206,12,2023,213850,105.76,76.38,9656.0,2.0,3506.72,62.00777777015794,22.14685169842585,46.14681214498757,64165481.00236799,2.7535702879043664,74.15,-0.3804214523368822,-0.8766765171206561,-1.4475813704236455
6102,61,2023,298979,55.4,69.53,11146.0,1.0,5194.240999999999,72.68116248019787,26.823883007356898,30.157660611609543,1250766838.143617,2.145838054106462,72.86,-0.7363515154978227,0.6441510062854163,0.25141965614321
6210,62,2023,138199,15.36,69.6,6995.0,1.0,2486.03,72.86410574381586,19.756826304503218,48.19921887062186,1296018192.3839996,2.8137230845967265,77.59,-0.9152684314990746,0.962485031161284,0.023683279419587772
1303,13,2022,397829,106.43,70.02,15781.0,1.0,5755.86,60.01738144491483,25.209365692921867,21.7536331036056,58016700.19735199,2.741727561129006,71.24,-0.5759802049706911,-1.426284948645972,-0.9406376038744344
7271,72,2022,381572,965.86,82.02,28445.0,1.0,7407.37,80.52712581337467,13.414378625417472,19.39783928310775,2860383655.1070714,3.840094392476682,73.57,0.4773284922829026,3.1437159029861976,0.6859478482156515
1471,14,2022,1007540,1593.45,82.06,144559.0,1.0,35650.33,66.07140114774252,6.969749375687436,3.822516798096279,108305524.339936,4.054913376678421,71.42,2.8016386920724856,-0.7205095915024006,-0.26069282854411574
5301,53,2022,149804,197.78,64.43,2583.0,1.0,2591.1509999999994,68.83529087853536,57.9961285327139,103.54758819473484,751304747.6423633,0.9968542937096296,71.58,-2.201109062174125,-0.8301656840786653,1.1728395427495006
7314,73,2022,325058,177.4,72.06,16699.0,1.0,4718.63,75.52962896837843,19.465716509970655,22.40744342870831,1994015333.461464,3.5389509243148964,73.84,-0.43678538657755883,1.6426740148830763,0.29533670935289763
7309,73,2023,355613,400.06,70.59,32667.0,1.0,6703.489,74.74952421841321,10.886001163253436,10.767634199008176,1874456066.6936915,4.873133975456661,75.97,-0.019843155320103098,1.67208819116405,-0.08863963054988185
3202,32,2023,2851890,687.92,68.49,82317.0,2.0,46376.976,66.79892854707069,34.64521301796713,3.9029408026167127,328989059.12217593,1.774954020287998,79.16,2.7047420301851877,-2.61650031684794,1.2459765763855928
1205,12,2023,323102,85.17,74.65,10490.0,1.0,3638.134000000001,61.29435328696911,30.80095328884652,39.656460402764544,59903462.82600001,2.8833462428816525,73.96,-0.5966322001193416,-1.0814495311943884,-0.7947493160600408
3320,33,2022,1192811,1123.16,73.15,35011.0,3.0,15051.64,69.34352431668529,34.0696066950387,11.179914337636744,426256359.1728751,2.326058821497192,70.35,0.7903152953039366,-1.0587530899102575,-0.45296323048522913
6411,64,2022,27201,1.78,68.75,3169.0,1.0,558.46,72.68192973188819,8.58346481539918,102.54060330545911,1331000000.0,5.674533538659886,74.67,-1.188413170899716,1.282914920188881,-0.23727949206414148
5203,52,2023,1391382,519.2,68.41,24578.0,1.0,20473.756,70.77515892335799,56.6108715111075,13.026034718894945,865696095.0919838,1.2004636569860458,72.29,0.11718467486070022,-1.1127889917775646,1.5547253769653604
9435,94,2022,136365,34.77,49.25,1359.0,1.0,2440.276,64.22849408751479,100.3421633554084,87.90209942972774,1055539309.8125,0.5569042190309621,70.71,-3.7540579393840683,-2.4060575808704194,2.200641213019593
7315,73,2023,419338,221.1,72.84,25146.0,1.0,6211.013000000001,75.93847371488455,16.676131392666825,15.368833305654976,2059470291.998016,4.0486149360820844,74.21,-0.09448700850141986,1.8339895005148033,0.24097404747286755
9410,94,2023,123360,18.9,57.91,5014.0,1.0,2333.127,69.62664742000332,24.6031112883925,38.73257452552851,1715996516.9369557,2.1490471800292057,69.59,-1.7090967377512627,0.3723914561538191,0.2601156445100318
3603,36,2023,3362610,3504.14,73.43,173303.0,1.0,66656.64700000001,70.17708488182289,19.403068613930515,2.284622785566321,513127849.4586721,2.599935757344649,70.72,5.01342287948344,-2.087463758262548,2.4248438321367374
7503,75,2022,149297,34.16,66.53,7534.0,1.0,2156.26,72.78174908818112,19.81643217414388,39.086515407087866,1656437664.8081248,3.494012781389999,74.25,-1.0904387064515464,1.0456702754637452,0.07857951309037768
3301,33,2023,2007829,892.65,71.83,132425.0,3.0,35760.807,68.66637788982744,15.162008684160844,2.798643741642439,403594722.863343,3.703076387509935,74.31,2.7956740288129067,-1.4307858359537593,-0.2679205540959707
6474,64,2023,187852,1160.44,81.56,68106.0,1.0,3882.95,79.25249174667736,2.758229818224532,7.966109599976509,2222243268.2639365,17.539757143409005,75.46,1.3032840511937238,3.677376532800493,-1.2509086944751255
2103,21,2023,83668,42.29,74.21,23520.0,1.0,1272.58,65.91074783503342,3.557312925170068,17.376006779804417,180229502.64230096,18.482138647472063,76.28,0.41446368956355695,0.8619558433550767,-2.8309093590975847
1905,19,2023,206972,57.38,68.51,11372.0,1.0,3071.02,62.51044787987607,18.200140696447416,28.27646087328527,116083128.61141104,3.70300421358376,76.33,-0.7104406212976703,-0.8374649461132199,-1.130590893545268
9101,91,2023,90286,6.3,69.72,5811.0,1.0,1510.4240000000002,76.11840076063407,15.53708483909826,58.32050284770262,2806434560.599488,3.847264079490262,76.02,-1.0672241845397925,2.4514947637283133,0.5280935745995375
3515,35,2022,2103401,2944.83,81.02,245227.0,1.0,47066.61,73.4922246724993,8.577363014676198,2.1687447026958693,651497577.5797999,5.210211655353976,75.08,4.547555101653311,-0.3096435087864858,1.1949455339193487
1706,17,2022,196571,47.4,69.12,6217.0,1.0,2899.428,61.87085067923558,31.618304648544317,53.11660648672994,95435297.390592,2.144216031575884,68.35,-1.1799957404747385,-1.2685908115662847,-0.5595879773267104
3310,33,2022,1275850,1946.2,76.95,46592.0,1.0,23470.34,71.0953901386858,27.38345638736264,9.779451995514252,496196563.6113751,1.9851438027740544,71.27,1.4285227729504761,-0.5134202313332602,0.6972941364158104
7407,74,2022,114620,254.45,70.85,5241.0,1.0,2945.56,74.99916751573828,21.869872161801183,67.85867947433694,1947524829.0484996,1.7792881489428156,74.96,-1.1013303625095678,1.4952021559310538,0.6401038024070205
1401,14,2022,345850,45.17,71.09,44910.0,1.0,5080.06,61.0856420504813,7.700957470496548,7.999861857693165,70417664.02168402,8.840446766376774,68.69,0.16595214839606218,-0.6243221576472475,-1.9603512326361616
1803,18,2023,1090174,491.19,69.63,55759.0,1.0,19356.766,62.56014008425021,19.55153428146129,6.054443199250344,109379062.26442796,2.880594826635813,72.49,0.7851480187002567,-1.5029561271601832,-0.39084793724822237
6501,65,2022,84509,2.17,72.75,17587.0,1.0,1415.649,74.88532754944231,4.805197020526525,21.89309841786547,1626768319.921875,12.4232772389201,77.97,-0.06697338411513121,2.235434148003347,-1.2147943239896135
3577,35,2023,201460,6062.59,82.71,17256.0,1.0,4693.315999999999,74.4137744655613,11.674779786740844,32.78943477694714,693122745.9759748,3.676718124243073,74.67,1.1313678123913684,1.390225138729779,-0.04403840485301539
3279,32,2022,206457,1819.16,72.55,4929.0,1.0,3126.78,68.95270724010479,41.88618381010347,77.47354562284438,391031916.928,1.576382092759964,75.36,-1.0061014842278226,-0.4530730490927684,0.505801369108042
7314,73,2023,327919,178.97,72.71,18204.0,1.0,4780.27,75.86951270829167,18.013568446495277,21.11619223857393,2048463142.3501184,3.808153095954831,75.83,-0.3079130075502688,1.841800531108474,0.24703279909404338
1312,13,2022,442479,113.81,69.57,17876.0,1.0,6387.68,59.88162610862255,24.752685164466325,18.836302835813377,56905299.66431699,2.798512135861533,70.84,-0.516191281741815,-1.4756933523116564,-0.942438089229069
1806,18,2022,635129,238.14,68.33,27046.0,1.0,9263.122,61.98712867306661,23.483287732012126,11.795903702469865,103366371.73798798,2.9197499503946944,72.04,-0.2193535545166036,-1.3863977782784247,-0.7165895825064065
3579,35,2023,218802,1099.01,78.18,20524.0,1.0,5206.27,72.35221381178334,10.660787370882868,23.28225235977393,585360060.6042001,3.942169729960221,74.51,0.3103750466719711,0.9153813664211944,-0.6456167083567808
7210,72,2022,266812,51.06,69.05,10600.0,1.0,4700.84,73.81633289245656,25.170943396226416,31.05883656839622,1706695492.9679997,2.254916142646846,76.83,-0.8596377979360874,1.0277706733879737,0.41637842181263796
5309,53,2023,288310,164.89,65.79,6062.0,1.0,4170.713,69.57022254685602,47.56021115143517,46.97466884510064,799892083.0920511,1.4534685076628386,68.15,-1.4257200686352343,-0.4777504208628937,0.6371860595389668
7110,71,2022,71481,39.8,65.9,2504.0,1.0,1055.35,71.99958153680745,28.546725239616613,114.29360183706072,1442689733.3390002,2.372672573080021,75.56,-1.8270140230188043,0.6337727160943185,0.696359311979071
9103,91,2023,45324,3.03,61.67,1753.0,1.0,665.221,71.5909966005923,25.855105533371365,133.7950139549344,1942247763.0131032,2.635214462562066,74.31,-2.172603315999471,0.9081751304636329,0.8958471435280748
1374,13,2023,58729,2553.43,79.26,4474.0,1.0,1366.8920000000005,64.32707820211961,13.12673223066607,111.2925835440322,84148990.17314403,3.273118871132466,71.17,-0.35005014575832405,-0.1032335814240368,-0.6548082677675878
8204,82,2022,253331,31.29,65.06,14326.0,1.0,4752.630999999999,72.69363495853977,17.683303085299457,19.222825786402343,1851696823.700384,3.014330378268374,76.54,-0.8823655594206663,1.0379871138692889,0.13145617312403332
6401,64,2023,290162,25.01,74.14,59217.0,1.0,4429.99,75.46386449590099,4.899978046844656,6.8819473114815,1669235810.074624,13.367298797514216,75.33,0.6120720786495311,2.3420022750594374,-1.1763507472556531
2171,21,2023,1256610,324.79,82.11,216098.0,1.0,42305.41,69.61865791123952,5.815000601578913,2.561753916884932,244133144.987571,5.108046464979301,77.7,3.5018430295164147,-0.38621527399084715,0.06388037141931385
3579,35,2022,216735,1088.63,77.22,18588.0,1.0,4935.95,71.90662242154235,11.659941897998708,24.77175226210458,564060230.5338,3.7658404157254433,72.36,0.15917651117878856,0.7319640324235339,-0.611691633879333
3328,33,2023,1654836,1888.87,70.23,44440.0,1.0,22049.37,67.96557237381626,37.23753375337534,7.794602186476147,377221019.9508631,2.0154770861933926,76.4,1.104971302913098,-1.392869798347967,0.9020082923542121
6212,62,2023,117312,30.6,72.7,10905.0,2.0,1684.93,74.47186610491384,10.757634112792298,35.23526666666667,1477020801.052,6.4720789587698,75.19,-0.3193263891962263,1.6033126862820557,-0.985183091820303
3218,32,2023,437094,432.77,69.38,14256.0,1.0,7310.114000000001,67.27305795513314,30.660353535353536,23.426380869248035,341981681.328128,1.950174785235907,80.15,-0.5157308356252217,-0.6597797750100692,-0.14675825042707083
1217,12,2022,139337,96.48,71.67,5166.0,1.0,2379.6670000000004,60.142359716558616,26.971931862175765,71.261967956446,53012063.010672,2.170891977743104,70.82,-1.1408454013090623,-1.2555761452037613,-0.7443042032125674
3526,35,2023,1101556,874.15,65.75,27740.0,1.0,15225.9,66.2306961825528,39.710021629416005,10.24662434661139,348195665.234375,1.8218955858110195,74.07,-0.0030731972998095146,-1.466073952249681,0.48460221451962593
1902,19,2023,189225,82.5,74.02,13510.0,1.0,2740.6,64.96202086685732,14.006291635825317,30.01870087401924,146404506.21968797,4.929577464788733,76.69,-0.2894270070514486,-0.21891309890420507,-1.2747768273522624
6111,61,2022,130592,28.59,63.81,4981.0,1.0,2265.7870000000003,69.6391642726216,26.21802850833166,52.16145439490062,966776096.352861,2.198353154996476,72.38,-1.4423566636422023,0.0024635829290070633,0.06025607918642505
1871,18,2022,1209937,6134.96,78.01,67882.0,1.0,28705.76,66.54476817011485,17.824121269261365,6.993526168954952,153813992.06192404,2.364751882549008,72.95,2.466763615683021,-0.9827578039928474,0.5014061915193211
9103,91,2022,45030,3.01,60.87,1663.0,1.0,669.72,71.12513190590651,27.07757065544197,135.6181001220685,1867637949.065343,2.4831272770710147,72.97,-2.2926590491765233,0.6850787679003314,0.9240371685985888
3312,33,2023,1051085,541.44,71.97,36943.0,1.0,12799.9,68.76148510618047,28.451533443412824,10.09072447751942,405959199.83219695,2.886194423393933,76.44,0.4669989693999219,-0.6382034409253534,0.09190522498935615
1502,15,2023,368400,47.97,70.81,22525.0,1.0,6499.368,61.55099506036497,16.355160932297448,15.762278021798004,79885195.29922502,3.4657215901607663,79.63,-0.23745596163167454,-0.9731690518218638,-1.1830030185837095
8203,82,2023,105095,31.81,65.29,3045.0,1.0,1401.2460000000003,72.8210298305646,34.51395730706076,91.4013707353038,1871404677.229637,2.173065971285556,78.93,-1.794353977659243,0.912993402855414,0.9248239225912763
1506,15,2023,236700,43.62,66.65,25073.0,1.0,4907.733,59.7373205680212,9.440433932915886,11.80848441052128,66616679.16562501,5.108876134867158,80.16,-0.4100672636091751,-1.030091590960159,-1.6542832207497522
5207,52,2023,152948,82.72,73.17,29642.0,1.0,2579.748,73.20261359344806,5.159840766479995,13.21574536175022,1059267999.331152,11.490269592223736,72.44,0.2054735295444757,1.6731161204388432,-1.4029646777550622
1272,12,2022,179748,2970.06,69.86,10466.0,1.0,3225.28,59.747514112647295,17.174469711446587,32.57654435849417,49096240.308864,3.244989582299831,71.13,-0.34956215244934047,-1.139066096128769,-1.0305477484985248
1220,12,2023,275448,69.81,71.63,15822.0,1.0,5511.264999999999,60.14641163505594,17.40917709518392,23.228623419732017,52923352.283568,2.870847255575626,72.59,-0.411023786960552,-1.0900307186777178,-1.221633183420709
1804,18,2022,1127946,211.82,70.58,49710.0,2.0,18035.425000000003,62.99012355960093,22.69052504526252,7.072959949949708,113917375.872288,2.7562422288357493,72.25,0.739195634346419,-1.6718298011202368,-0.780952727588368
9409,94,2022,146346,56.24,72.85,5865.0,1.0,2143.46,78.09233975515777,24.95242966751918,65.92052414748507,3416208551.7684994,2.7362302072350317,69.81,-1.1618184226693058,2.8441082909028816,1.226794725237469
6504,65,2022,204762,15.1,67.16,40151.0,1.0,1557.68,71.95457288251508,5.099798261562601,7.5445909117083,1279849124.4655998,25.77615428072518,75.95,0.41352426795773933,2.1420806217759116,-2.6163091243270933
7413,74,2022,87590,106.99,66.21,3070.0,1.0,1252.953,72.50830858020375,28.53094462540717,94.54365506872962,1589403639.3300357,2.4502116200687496,74.17,-1.6768223614176616,0.7904813654916307,0.6562062372018523
7301,73,2022,139658,120.36,68.35,7480.0,1.0,2014.42,73.54491313773462,18.670855614973263,42.68880118649732,1701614888.9908743,3.713227628796378,71.85,-0.9807954093670546,1.257552156416927,0.08491649243402528
1811,18,2023,235546,107.85,65.64,12949.0,1.0,3696.863,60.77712943687087,18.19028496408989,21.84084748969033,91632751.462656,3.5026994508587417,71.0,-0.8028410993093684,-1.1637416210071772,-1.1860006512383794
3207,32,2023,1257583,882.51,72.05,39841.0,2.0,18217.44,68.52623183433091,31.56504605808087,9.38797068660425,383002767.4879999,2.1869702878121187,81.54,0.8572726371198307,-1.061131926569443,-0.028233781451789345
3317,33,2023,660166,651.0,71.89,24130.0,1.0,9277.01,68.73604819554201,27.35872358060505,15.397426119726482,404606942.680941,2.601053572217773,74.94,0.034848274418779336,-0.41421283579260454,-0.11030990156657215
7211,72,2022,71345,98.32,66.22,2804.0,1.0,1354.99,72.28896273414098,25.44400855920114,103.55939866191154,1505332791.1480317,2.069387965962848,74.71,-1.6953074614571304,0.751234212758524,0.6246241692663638
1611,16,2023,342178,151.67,66.68,6303.0,1.0,4215.682000000001,60.30112050115788,54.28811676979216,47.03698391749962,75897372.06579202,1.495131748552191,72.06,-1.4873779356166528,-1.9689537890222981,0.04301088456574454
5102,51,2023,470900,561.04,77.43,25531.0,1.0,8492.27,75.12416256338827,18.4442442520857,18.18276610422624,1207447147.8596077,3.0063810971624783,78.22,0.3159355553626026,1.221525167808566,0.10036748158706595
1902,19,2022,186331,81.24,73.38,12322.0,1.0,2686.46,64.68057022454889,15.12181464048044,32.06652641389385,142639669.588392,4.586705180795545,73.67,-0.4230102809139877,-0.37657731563548796,-1.2030179337540354
3209,32,2022,2315417,2351.82,70.06,56654.0,1.0,46518.727,67.578486661891,40.86943552088114,6.069876023158119,352135942.36518407,1.217875115112243,74.98,2.3087642961211454,-2.2970376066519753,1.876435001041523
3574,35,2023,245174,4326.57,75.43,14296.0,1.0,3570.56,71.05617747400109,17.149832120872972,30.020490487339124,525736841.7085752,4.003853737228894,74.34,0.39103210261412896,0.5807271391428939,-0.255616539945119
3210,32,2023,1351828,1122.56,69.13,41713.0,1.0,22435.667,67.13104901073326,32.40783448804929,7.9200558698007795,338298153.4689279,1.8592270958558976,79.63,0.8174866584380885,-1.350312958268036,0.5759918777295968
1303,13,2023,401371,107.38,70.63,17316.0,1.0,5923.4,60.27824414194793,23.17919842919843,20.34792094288519,59546237.23894299,2.923321065604214,74.01,-0.43351283033063515,-1.268098365727272,-1.0148594512597071
6209,62,2022,166820,8.18,69.74,9966.0,1.0,2710.1530000000007,72.93600691129433,16.738912301826208,34.034936626931554,1303854733.8618555,3.677283164456028,73.24,-0.7513607486590357,0.9950095412438804,-0.18041452393999532
3401,34,2022,440680,751.63,75.46,14315.0,1.0,6473.07,70.63930420982334,30.78449179182676,30.01643083031784,496716099.6804159,2.211469982558508,73.34,-0.21670263876496856,-0.03959012703379931,0.04951488589847757
1672,16,2022,199047,458.15,75.52,9208.0,1.0,3591.82,64.49689704101205,21.61674630755865,46.77573638227628,110262011.035648,2.5636028531496566,72.37,-0.49596925152829546,-0.5711341251647395,-0.7687971014119624
3272,32,2022,356410,7386.74,75.4,14192.0,1.0,6582.84,70.27544787602223,25.113444193912063,30.204415445321317,438948929.5360001,2.155908392122549,73.52,0.7387424479188996,0.07510947467787199,0.4212329805003663
3506,35,2022,1656020,1194.78,73.46,46650.0,1.0,24008.24,69.95751062527054,35.49882100750268,8.49769469959271,485611385.72659993,1.9430828748796245,71.83,1.2498353202543682,-1.084085128388882,0.9691638285698251
3329,33,2022,2010617,1136.19,67.03,53709.0,2.0,36693.76,66.40156910262891,37.43538326909829,5.607387792120502,327971070.91950303,1.4637093609376637,72.65,1.5972816151587044,-2.3201139107324242,0.8345179882467959
1201,12,2023,153658,180.05,64.56,4858.0,1.0,2329.448999999999,56.974919884897005,31.629888843145327,55.3902154829148,38748336.02150401,2.0854717145556747,73.43,-1.4893677865965664,-1.864397353794131,-0.8008061201053235
7503,75,2023,157660,36.07,67.15,8111.0,1.0,2327.001,73.12009300109229,19.43780051781531,37.3304864844039,1703180114.2968752,3.485602283797901,78.49,-0.9848186464789433,1.2014624903579343,0.08001399414815726
8201,82,2022,136282,60.86,66.2,2529.0,1.0,2359.847,73.3247728108379,53.88770264926848,114.71630209569,1950750258.2720003,1.071679647027964,76.92,-2.2209222932252612,0.555093045583819,1.7357461038253292
1375,13,2023,123013,4873.73,81.78,11132.0,1.0,3868.851,65.3482665773427,11.050395256916996,49.13241607545813,92433207.422088,2.877340068149433,69.31,0.6470453978587389,0.07432211824496254,-0.7439584128040919
3272,32,2023,362018,7510.75,76.32,15350.0,1.0,6730.83,70.70288413270492,23.584234527687297,28.960543320390872,455213404.1272319,2.2805508384552877,79.59,0.9030791073337189,0.2601313586998356,0.38580419210545924
9471,94,2022,368578,392.1,80.61,35365.0,1.0,7952.83,82.20528884945249,10.422112257882088,14.811297355605824,4628310327.748116,4.446844708110195,70.69,0.2733304884910354,4.5032022911463985,1.193775441318532
1215,12,2023,204700,89.11,70.75,7655.0,1.0,3302.3490000000006,59.741266472503206,26.74069235793599,46.26303682233834,50996670.75,2.3180469417375327,74.3,-0.91800512570083,-1.2909002169461228,-0.8929148644523685
1572,15,2023,99800,254.92,76.65,9475.0,1.0,1761.105,64.43769977508974,10.532981530343008,47.52884481530344,101325556.04062502,5.380144852237658,79.36,-0.2609292175004766,-0.062018825481462404,-1.4217161032503922
5201,52,2023,753641,715.08,70.15,18121.0,1.0,10638.756,71.66636585808853,41.58937144749186,19.050258174217767,933447105.5260004,1.7033006490608489,70.44,-0.2821024122693229,-0.19657431110629356,0.7742219920634867
7322,73,2023,333781,44.97,71.34,17841.0,1.0,6033.01,75.16058143479874,18.70864861835099,20.35073606322516,1934839902.132216,2.9572303046074846,74.09,-0.3917787022746137,1.5646897965617608,0.29580787458541735
9416,94,2022,355021,20.27,50.25,2694.0,1.0,5329.83,64.86299370984155,131.78210838901262,47.098882934298445,1121150475.5625,0.5054570220813797,71.74,-3.732336717075346,-2.9455630640418606,2.9193298953573956
1406,14,2023,898840,79.62,74.24,106929.0,4.0,17220.195000000003,62.45502245584215,8.405951612752387,3.826646850003273,80199186.120704,6.209511564764509,73.97,1.638871573905887,-1.270224395607229,-2.5415094686462365
8102,81,2022,124199,26.56,66.88,3785.0,1.0,2226.811,73.60107985628541,32.81347424042272,79.03562818282694,1962722183.380992,1.699740121635828,77.98,-1.6318582526189924,1.0272840521642073,0.9377157187657011
3316,33,2022,888224,487.78,69.95,30960.0,2.0,13981.18,67.7997393304562,28.68940568475452,11.0550880127584,372727156.5888751,2.21440536492628,71.97,0.2647865248786043,-1.0123079622484912,-0.37161081906814447
3518,35,2023,1124247,918.25,73.71,33647.0,3.0,16308.68,70.10578494819217,33.41299372901002,11.902354617380448,490586194.1184749,2.0631344780816105,72.65,0.8275864698192589,-0.8470607591104202,-0.41570938100196064
7173,71,2023,101958,692.65,78.1,5448.0,1.0,1874.71,78.45931906929019,18.714757709251103,87.44117859765049,2401429266.1809998,2.9060494689845364,77.54,-0.6763792737021863,2.61646904655622,0.8192100484621836
3511,35,2023,784192,502.65,67.99,24773.0,1.0,11248.032,67.31428328550707,31.65510838412788,12.686929334315582,385009292.98877496,2.202429722817289,73.58,-0.13575313409672926,-0.8953253516080703,0.06337602381231836
9430,94,2023,202988,90.3,50.56,2325.0,1.0,3774.864,65.07332533285673,87.30666666666667,55.59020026494625,1142028397.1829762,0.6159162290350063,69.07,-3.1491433480663473,-1.9627513707956197,1.777947394757599
3314,33,2022,992243,1053.84,74.65,44243.0,1.0,21541.74,70.03526038718536,22.42711841421242,9.402533047600752,453019937.62162507,2.0538266639556504,70.99,1.0071753003556718,-0.49985104337305614,0.29508705697975773
1571,15,2023,627800,3056.77,80.15,40581.0,1.0,18326.996,65.88676178163806,15.470293979941353,12.687844148123508,115849215.75937502,2.21427450521624,79.69,1.358977290667391,-0.49733527378926345,-0.3513529040428069
1603,16,2022,624019,92.26,69.43,113577.0,1.0,8490.1,61.49053859127066,5.4942373896123335,2.9468029953863906,85680395.21459202,13.37758094722088,71.47,0.9514247279751694,-0.5560672800879708,-2.1282240497211062
1114,11,2023,308102,157.43,71.35,10729.0,1.0,4456.17,59.260971572561445,28.71674899804269,33.85498978236554,43950852.430375,2.4076729568216653,73.63,-0.7224205535213764,-1.4101366156858077,-0.8930052719136407
3202,32,2022,2806664,677.01,67.64,76244.0,1.0,46014.89,66.38312801997102,36.811604847594566,4.058869835580505,316891619.06585604,1.6569419159754593,74.43,2.408357613813931,-2.65739600718879,1.73769027009288
1218,12,2022,667998,351.54,71.21,33518.0,1.0,11536.382,59.95597407801095,19.929530401575278,10.773203429828746,51997857.48878398,2.905416966948563,70.89,0.11903784767715503,-1.4994117235595452,-0.9040919601262404
7104,71,2023,100770,80.55,71.14,2843.0,1.0,1769.5010000000002,74.80021639618641,35.444952514948994,126.63819822159692,1814923316.019304,1.6066676424596538,77.45,-1.6684942042207493,1.2367410247522799,1.2351392528402518
7201,72,2022,123576,51.81,66.08,4569.0,1.0,2192.59,72.20122608455016,27.04661851608667,63.15226695381921,1495805396.7790077,2.0838369234558214,75.77,-1.4352212408489495,0.6732626523451838,0.4427583011933438
1306,13,2022,436129,324.72,71.63,22193.0,1.0,7959.35,60.72292643552442,19.651646915694137,16.560324415221015,62111434.277243,2.788293013876761,71.05,-0.2025206459572536,-1.2450677127457475,-1.0071101992005536
3323,33,2022,799764,918.58,70.77,24726.0,1.0,14605.04,68.21371794202649,32.34506187818491,14.33486878318369,385989478.46543694,1.6929772188230912,71.98,0.1199879007783066,-0.8644841359634259,0.27395821149514776
1603,16,2023,633779,93.7,70.24,118518.0,4.0,8497.14,61.84818592746184,5.347533707959973,2.9239449688992383,88714268.11494398,13.94798720510666,75.28,1.3732484651188046,-0.7693133971140117,-3.565622451338615
9412,94,2022,312255,14.39,75.08,110425.0,1.0,5774.21,79.281328852822,2.8277563957437173,3.832704917473398,3739628828.3640313,19.123828194679444,70.93,1.004589773404476,4.349000108812796,-0.7634610308759078
1271,12,2023,91265,8474.0,75.2,6821.0,1.0,1687.423,61.982156995739565,13.38000293212139,62.34555167863951,61237297.15200001,4.042258520833247,73.62,0.5691469628065197,-0.42393656764895266,-0.566921147179125
1804,18,2023,1137434,213.6,71.21,52874.0,2.0,18286.939,63.27062523225896,21.5121609864962,6.82937232970836,116995179.34976396,2.8913532221002107,71.63,0.875681671659081,-1.5317722897602641,-0.8151123487496239
3514,35,2022,1619035,1098.38,69.68,172654.0,1.0,25874.765,68.15287963143011,9.377338492012928,1.9595113419440044,414438902.2592002,6.6726789595963485,71.1,2.3219711291277148,-0.8061301529192444,-0.031135731701875686
5208,52,2022,254145,313.94,65.7,5051.0,1.0,3744.61,69.36693246932701,50.31577905365274,56.14598950702832,766836534.672,1.348872112182577,70.25,-1.5922828032404222,-0.6229150615280236,0.7521433703411748
7102,71,2022,350317,310.44,76.18,20369.0,2.0,6363.28,77.40207777254274,17.198536992488584,21.70467048122147,2228638364.9143124,3.2010221143812627,75.9,0.006775450457127336,1.9979432266459967,-0.013397631258042232
3576,35,2023,135414,6700.35,80.07,8039.0,1.0,3213.729,73.21404412584067,16.844632416967283,63.85684492387111,628847841.0201749,2.5014554743103727,73.72,0.6301658717744482,1.0343714884287325,0.31762985583524134
1607,16,2022,852576,71.8,67.93,34443.0,2.0,21123.59,60.843216442526014,24.753244490898005,9.100890144789949,80246261.56979203,1.6305467015786617,75.27,0.32307430953409166,-2.028740417670209,-0.7804373416777852
1771,17,2023,391045,2577.75,81.45,30811.0,1.0,9130.789,67.50042025197395,12.691733471812014,17.53749143568856,156160470.45262504,3.374407184307949,72.66,0.9424100044510234,0.09098000096312998,-0.7526294133426754
1222,12,2023,330797,91.99,72.82,37584.0,1.0,5270.267,60.65794220460354,8.801537888463177,10.274223865687524,55605085.88659199,7.131327502003219,73.29,0.16997243793795427,-0.6447857593804841,-1.8394277567062036
7316,73,2022,231121,127.91,73.39,9025.0,1.0,4174.07,76.22580356820089,25.60897506925208,43.79892512121884,2106475359.538051,2.162158277173119,72.74,-0.7616527498509078,1.704461182004583,0.6987050585673215
1308,13,2022,388375,115.79,70.28,17901.0,1.0,5595.48,60.16081493572944,21.695715323166304,19.391792969778223,58665390.125888005,3.199189345686161,71.14,-0.47283077155234965,-1.3105563982419965,-1.0823038942333565
